0,1,2,3,pred,actual
0.8828431028179112,0.05911905086497338,0.012540297731641888,0.045497548585473536,0,0
0.8117676115850522,0.1419960084114028,0.004256215611648291,0.041980164391896786,0,0
0.029234819092415962,0.7911188174589716,0.00048069885146808956,0.17916566459714428,1,1
0.0949799923338708,0.8074055414463487,0.0009605248606451805,0.09665394135913537,1,1
0.09776417380970225,0.878041806269215,0.00654316603996676,0.017650853881115893,1,1
0.18565690869285695,0.28123954144629787,0.03648306027811718,0.4966204895827279,3,1
0.9936827327532665,0.0032004010577361347,0.002489136630751477,0.0006277295582458823,0,0
0.06018547010554855,0.3736427859299235,0.0074302176658284855,0.5587415262986996,3,1
0.011887897241309954,0.9770393957868435,0.00028855435817434587,0.010784152613672314,1,1
0.014835948309874274,0.9474210045867132,3.761544885950817e-05,0.037705431654553,1,1
0.007426197410498196,0.02016922249335097,3.514555489145495e-05,0.9723694345412593,3,3
0.9559836329492213,0.023229864906555032,0.01612677335642269,0.004659728787800899,0,0
0.8468789839439869,0.11359972516559033,0.021985314045145886,0.0175359768452769,0,0
0.02776718985803198,0.02876483824277127,0.00022747929944091355,0.9432404925997558,3,3
0.07045160461115436,0.5772216646693682,0.0029654414884040937,0.3493612892310733,1,3
0.9545285135937145,0.041628769700967135,0.002340161185593178,0.0015025555197251672,0,0
0.05107623054185473,0.14840197064812471,0.09374792291531366,0.7067738758947069,3,3
0.9649453135208855,0.03396396657621338,0.00048269508521378096,0.0006080248176874014,0,0
0.058416969243610777,0.7151748147739128,0.0019019754212841568,0.22450624056119228,1,1
0.9815105670255018,0.01211061222263063,0.0032282977952991006,0.003150522956568446,0,0
0.12337964773484814,0.3281685912627607,0.0010979575678280813,0.547353803434563,3,3
0.1044973616723302,0.08808984442465317,0.000955008564581434,0.8064577853384352,3,3
0.11697662605835717,0.8747767843135758,0.0004331558392390733,0.00781343378882787,1,1
0.8907635080810499,0.09039099336399128,0.003248514325229819,0.015596984229729008,0,0
0.9837355936327787,0.011879968784380355,0.0009343620419235382,0.00345007554091735,0,0
0.05392847224583228,0.9337474970159784,0.0010846511919699775,0.011239379546219442,1,1
0.1589043039815798,0.011398145996446882,0.7756629710510196,0.05403457897095383,2,2
0.9117225455270258,0.06487723618535798,0.01060140249049234,0.012798815797123953,0,0
0.6470094902383051,0.2744128079257226,0.00021946350577887956,0.0783582383301934,0,0
0.4618363017791525,0.08129241743027253,0.0255194246663684,0.4313518561242066,0,0
0.8178095715486497,0.12068199411608667,0.003350797636174601,0.05815763669908882,0,0
0.03355023244908009,0.902283371804243,0.00023760092860068983,0.06392879481807623,1,1
0.7133594904511111,0.07372591839461115,0.1413142051673041,0.07160038598697357,0,0
0.9301300993069379,0.03299358729239198,0.020248956294516115,0.016627357106153946,0,0
0.13197440372680921,0.1302477526055724,0.6098310892878512,0.1279467543797671,2,2
0.3835236256985491,0.5107238708761803,0.010571184029221494,0.09518131939604914,1,1
0.7384870521318253,0.10120638037696138,0.07399673654730397,0.08630983094390932,0,0
0.363446489724965,0.3942105382186944,0.020961089214676796,0.22138188284166396,1,1
0.9467239411775472,0.033350561362836616,0.008041155582297965,0.011884341877318157,0,0
0.42970482811663757,0.4956830306280249,0.009438662675157646,0.06517347858017991,1,1
0.14433782377725446,0.8291555425954654,0.00039755640424108155,0.02610907722303882,1,1
0.17393372711909924,0.44355146535138035,0.10429616076944495,0.2782186467600753,1,1
0.7895422372610258,0.20478985048996615,0.00012207133204500558,0.005545840916963029,0,0
0.9485944259474919,0.036155882140328645,0.00959926463117025,0.005650427281009292,0,0
0.024638059214124555,0.8856907203318581,0.0004151973272331498,0.08925602312678406,1,1
0.10883589116421996,0.8787027708357393,0.0027563925294367517,0.00970494547060387,1,1
0.16332171364051234,0.704617844124428,0.012076845438710971,0.11998359679634862,1,1
0.25548117196384657,0.414617687416285,0.017530003188695513,0.31237113743117295,1,3
0.08738946195781944,0.4041676790016741,0.0042161673301344006,0.504226691710372,3,1
0.9777908314186536,0.01432020757187737,0.006164933017738704,0.0017240279917302846,0,0
0.04928447452874559,0.13615709788525854,0.0010455758795171162,0.8135128517064788,3,3
0.020219537931283876,0.22311437227744815,0.01646385843087097,0.740202231360397,3,3
0.774878204266081,0.04441407613747038,0.03535924777802219,0.14534847181842636,0,0
0.11730236422680358,0.7800880479516701,0.0009689967437563562,0.10164059107776992,1,1
0.8382207943165682,0.10131431192716758,0.02993211073175278,0.030532783024511595,0,1
0.2292601514144088,0.09210136187078277,0.0867143109154088,0.5919241757993995,3,3
0.028789259302879636,0.8824727081179408,0.0016970080689900746,0.08704102451018939,1,1
0.040875317060941746,0.02305348165609767,0.0032688300048867545,0.9328023712780739,3,3
0.049142288776554965,0.5189480334483493,0.0071005401813401085,0.4248091375937558,1,3
0.955242288169235,0.038525658533235994,0.0013180130201385066,0.004914040277390488,0,0
0.40550087730117107,0.17496231815605762,0.024176393154639146,0.3953604113881322,0,0
0.035060947621229986,0.9433124175244552,0.00023610758798308412,0.02139052726633177,1,1
0.33962315575887364,0.3689971898532194,0.011066892784038985,0.2803127616038679,1,1
0.9405100538407397,0.03659025308936535,0.013057643392311838,0.009842049677583191,0,0
0.9678649801358485,0.026901652809951986,0.004250576225489333,0.0009827908287100531,0,0
0.228740534490529,0.032649721249499976,0.004168380661859954,0.7344413635981111,3,3
0.3240409461149032,0.6071196864833767,0.0007202414381834273,0.06811912596353668,1,0
0.7265659306231418,0.20796404373614688,0.009844661839100982,0.05562536380161029,0,0
0.4736545742837172,0.20563053950995158,0.0472872066766503,0.27342767952968094,0,0
0.9926486190034095,0.005058427288328718,0.000470977411791137,0.0018219762964706793,0,0
0.08420743286120677,0.03478020673958179,0.001025820571570463,0.879986539827641,3,3
0.11105092070431159,0.15973768933170218,0.005166218246133375,0.7240451717178528,3,3
0.6605231867908723,0.1072706413426216,0.17744165447375262,0.05476451739275337,0,1
0.12369593532158273,0.10814257549584395,0.005514193766982955,0.7626472954155904,3,3
0.021741657701565373,0.7758963022313587,0.00018862675656726511,0.20217341331050856,1,1
0.20520704457015065,0.1242744940044749,0.001980377572872326,0.6685380838525021,3,3
0.17955047721568768,0.20034630171590861,0.00769168494664347,0.6124115361217602,3,3
0.9127794654794426,0.051108755578642986,0.022473084884663538,0.01363869405725087,0,0
0.9294303964006225,0.057388498955395606,0.0006036811434714482,0.012577423500510297,0,0
0.19318803180874072,0.7339966688361504,0.00030631700276418636,0.0725089823523446,1,1
0.03750303873877362,0.08914532645059954,0.0005271035456481216,0.8728245312649788,3,3
0.007533060438384006,0.033775985938931496,0.00029101600415881295,0.9583999376185257,3,3
0.9719399481625682,0.014177505422542298,0.011749938348774884,0.0021326080661145637,0,0
0.06777243724225539,0.09768702830025883,0.7947941920043248,0.03974634245316087,2,2
0.7793179661637204,0.18591109751121385,0.014762912282259602,0.020008024042806133,0,0
0.7295570489514929,0.25986813606657233,0.0015238493175500204,0.009050965664384755,0,0
0.7945732263393613,0.013101339471220509,0.014050216580174154,0.17827521760924397,0,3
0.4019937354954802,0.11856050300440084,0.03703383946942968,0.44241192203068935,3,3
0.37228657075024163,0.4818600913690735,0.03067566282413112,0.11517767505655382,1,1
0.16085610751040108,0.7130588372891709,0.0011061093298643256,0.1249789458705637,1,1
0.4198769289021643,0.4604169893907851,0.003824439907306543,0.11588164179974396,1,1
0.9831647430440917,0.013512348284416057,0.0009820129639503917,0.002340895707541911,0,0
0.2510890102169697,0.06086095479483504,0.6504993127598226,0.03755072222837256,2,2
